YEAR,YEAR_LONG,COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,TOTAL_ENROLLMENT,CHG,PCT_CHG,CHG_10Y,PCT_CHG_10Y
2020,2020-21,41,Warren,1670,Frelinghuysen Township School District,130,-7,-0.051094890510948954,NA,NA
2021,2021-22,41,Warren,1670,Frelinghuysen Township School District,128,-2,-0.01538461538461533,NA,NA
2022,2022-23,41,Warren,1670,Frelinghuysen Township School District,131,3,0.0234375,-24,-0.1548387096774193
2013,2013-14,41,Warren,1785,Great Meadows Regional,812,NA,NA,NA,NA
2014,2014-15,41,Warren,1785,Great Meadows Regional,760,-52,-0.0640394088669951,NA,NA
2015,2015-16,41,Warren,1785,Great Meadows Regional,718,-42,-0.05526315789473679,NA,NA
2016,2016-17,41,Warren,1785,Great Meadows Regional,709,-9,-0.012534818941504211,NA,NA
2017,2017-18,41,Warren,1785,Great Meadows Regional,688,-21,-0.02961918194640334,NA,NA
2018,2018-19,41,Warren,1785,Great Meadows Regional,664,-24,-0.03488372093023251,NA,NA
2019,2019-20,41,Warren,1785,Great Meadows Regional,635,-29,-0.04367469879518071,NA,NA
2020,2020-21,41,Warren,1785,Great Meadows Regional School District,614,-21,-0.03307086614173227,NA,NA
2021,2021-22,41,Warren,1785,Great Meadows Regional School District,639,25,0.04071661237785018,NA,NA
2022,2022-23,41,Warren,1785,Great Meadows Regional School District,642,3,0.0046948356807512415,-170,-0.20935960591133007
2013,2013-14,41,Warren,1840,Greenwich Twp,829,NA,NA,NA,NA
2014,2014-15,41,Warren,1840,Greenwich Twp,808,-21,-0.02533172496984315,NA,NA
2015,2015-16,41,Warren,1840,Greenwich Twp,751,-57,-0.0705445544554455,NA,NA
2016,2016-17,41,Warren,1840,Greenwich Twp,717,-34,-0.045272969374167804,NA,NA
2017,2017-18,41,Warren,1840,Greenwich Twp,712,-5,-0.006973500697350032,NA,NA
2018,2018-19,41,Warren,1840,Greenwich Twp,684,-28,-0.0393258426966292,NA,NA
2019,2019-20,41,Warren,1840,Greenwich Twp,698,14,0.020467836257309857,NA,NA
2020,2020-21,41,Warren,1840,Greenwich Township School District,639,-59,-0.08452722063037255,NA,NA
2021,2021-22,41,Warren,1840,Greenwich Township School District,663,24,0.03755868544600949,NA,NA
2022,2022-23,41,Warren,1840,Greenwich Township School District,658,-5,-0.007541478129713397,-171,-0.20627261761158022
2013,2013-14,41,Warren,1870,Hackettstown,1892,NA,NA,NA,NA
2014,2014-15,41,Warren,1870,Hackettstown,1891,-1,-5.285412262155953e-4,NA,NA
2015,2015-16,41,Warren,1870,Hackettstown,1922,31,0.016393442622950838,NA,NA
2016,2016-17,41,Warren,1870,Hackettstown,1923,1,5.202913631634498e-4,NA,NA
2017,2017-18,41,Warren,1870,Hackettstown,1935,12,0.006240249609984483,NA,NA
2018,2018-19,41,Warren,1870,Hackettstown,1895,-40,-0.02067183462532296,NA,NA
2019,2019-20,41,Warren,1870,Hackettstown,1948,53,0.027968337730870818,NA,NA
2020,2020-21,41,Warren,1870,Hackettstown Public School District,1960,12,0.006160164271047153,NA,NA
2021,2021-22,41,Warren,1870,Hackettstown Public School District,1987,27,0.013775510204081742,NA,NA
2022,2022-23,41,Warren,1870,Hackettstown Public School District,2048,61,0.030699547055863086,156,0.08245243128964064
2013,2013-14,41,Warren,2040,Harmony Twp,262,NA,NA,NA,NA
2014,2014-15,41,Warren,2040,Harmony Twp,252,-10,-0.03816793893129766,NA,NA
2015,2015-16,41,Warren,2040,Harmony Twp,252,0,0,NA,NA
2016,2016-17,41,Warren,2040,Harmony Twp,248,-4,-0.015873015873015928,NA,NA
2017,2017-18,41,Warren,2040,Harmony Twp,253,5,0.02016129032258074,NA,NA
2018,2018-19,41,Warren,2040,Harmony Twp,243,-10,-0.03952569169960474,NA,NA
2019,2019-20,41,Warren,2040,Harmony Twp,240,-3,-0.012345679012345734,NA,NA
2020,2020-21,41,Warren,2040,Harmony Township School District,210,-30,-0.125,NA,NA
2021,2021-22,41,Warren,2040,Harmony Township School District,200,-10,-0.04761904761904767,NA,NA
2022,2022-23,41,Warren,2040,Harmony Township School District,187,-13,-0.06499999999999995,-75,-0.2862595419847328
2013,2013-14,41,Warren,2250,Hope Twp,180,NA,NA,NA,NA
2014,2014-15,41,Warren,2250,Hope Twp,170,-10,-0.05555555555555558,NA,NA
2015,2015-16,41,Warren,2250,Hope Twp,156,-14,-0.08235294117647063,NA,NA
2016,2016-17,41,Warren,2250,Hope Twp,155,-1,-0.0064102564102563875,NA,NA
2017,2017-18,41,Warren,2250,Hope Twp,145,-10,-0.06451612903225812,NA,NA
2018,2018-19,41,Warren,2250,Hope Twp,132,-13,-0.08965517241379306,NA,NA
2019,2019-20,41,Warren,2250,Hope Twp,125,-7,-0.05303030303030298,NA,NA
2020,2020-21,41,Warren,2250,Hope Township School District,115,-10,-0.07999999999999996,NA,NA
2021,2021-22,41,Warren,2250,Hope Township School District,128,13,0.11304347826086958,NA,NA
2022,2022-23,41,Warren,2250,Hope Township School District,131,3,0.0234375,-49,-0.27222222222222225
2013,2013-14,41,Warren,2470,Knowlton Twp,241,NA,NA,NA,NA
2014,2014-15,41,Warren,2470,Knowlton Twp,220,-21,-0.08713692946058094,NA,NA
2015,2015-16,41,Warren,2470,Knowlton Twp,201,-19,-0.08636363636363631,NA,NA
2016,2016-17,41,Warren,2470,Knowlton Twp,192,-9,-0.04477611940298509,NA,NA
2017,2017-18,41,Warren,2470,Knowlton Twp,184,-8,-0.04166666666666663,NA,NA
2018,2018-19,41,Warren,2470,Knowlton Twp,174,-10,-0.05434782608695654,NA,NA
2019,2019-20,41,Warren,2470,Knowlton Twp,155,-19,-0.10919540229885061,NA,NA
2020,2020-21,41,Warren,2470,Knowlton Township School District,150,-5,-0.032258064516129004,NA,NA
2021,2021-22,41,Warren,2470,Knowlton Township School District,164,14,0.09333333333333327,NA,NA
2022,2022-23,41,Warren,2470,Knowlton Township School District,179,15,0.09146341463414642,-62,-0.2572614107883817
2013,2013-14,41,Warren,2790,Lopatcong Twp,850,NA,NA,NA,NA
2014,2014-15,41,Warren,2790,Lopatcong Twp,831,-19,-0.022352941176470575,NA,NA
2015,2015-16,41,Warren,2790,Lopatcong Twp,853,22,0.026474127557160054,NA,NA
2016,2016-17,41,Warren,2790,Lopatcong Twp,808,-45,-0.05275498241500587,NA,NA
2017,2017-18,41,Warren,2790,Lopatcong Twp,759,-49,-0.0606435643564357,NA,NA
2018,2018-19,41,Warren,2790,Lopatcong Twp,734,-25,-0.03293807641633728,NA,NA
2019,2019-20,41,Warren,2790,Lopatcong Twp,732,-2,-0.0027247956403270157,NA,NA
2020,2020-21,41,Warren,2790,Lopatcong Township School District,682,-50,-0.06830601092896171,NA,NA
2021,2021-22,41,Warren,2790,Lopatcong Township School District,705,23,0.03372434017595305,NA,NA
2022,2022-23,41,Warren,2790,Lopatcong Township School District,739,34,0.04822695035461,-111,-0.13058823529411767
2013,2013-14,41,Warren,2970,Mansfield Twp,707,NA,NA,NA,NA
2014,2014-15,41,Warren,2970,Mansfield Twp,696,-11,-0.01555869872701554,NA,NA
2015,2015-16,41,Warren,2970,Mansfield Twp,660,-36,-0.051724137931034475,NA,NA
2016,2016-17,41,Warren,2970,Mansfield Twp,644,-16,-0.024242424242424288,NA,NA
2017,2017-18,41,Warren,2970,Mansfield Twp,629,-15,-0.02329192546583847,NA,NA
2018,2018-19,41,Warren,2970,Mansfield Twp,609,-20,-0.031796502384737635,NA,NA
2019,2019-20,41,Warren,2970,Mansfield Twp,586,-23,-0.0377668308702791,NA,NA
2020,2020-21,41,Warren,2970,Mansfield Township Elementary School District,531,-55,-0.09385665529010234,NA,NA
2021,2021-22,41,Warren,2970,Mansfield Township Elementary School District,547,16,0.030131826741996326,NA,NA
2022,2022-23,41,Warren,2970,Mansfield Township Elementary School District,543,-4,-0.007312614259597838,-164,-0.23196605374823198
2013,2013-14,41,Warren,3675,North Warren Regional,963,NA,NA,NA,NA
2014,2014-15,41,Warren,3675,North Warren Regional,911,-52,-0.05399792315680163,NA,NA
2015,2015-16,41,Warren,3675,North Warren Regional,890,-21,-0.023051591657519244,NA,NA
2016,2016-17,41,Warren,3675,North Warren Regional,879,-11,-0.012359550561797716,NA,NA
2017,2017-18,41,Warren,3675,North Warren Regional,820,-59,-0.06712172923777016,NA,NA
2018,2018-19,41,Warren,3675,North Warren Regional,799,-21,-0.025609756097561,NA,NA
2019,2019-20,41,Warren,3675,North Warren Regional,752,-47,-0.05882352941176472,NA,NA
2020,2020-21,41,Warren,3675,North Warren Regional School District,706,-46,-0.061170212765957466,NA,NA
2021,2021-22,41,Warren,3675,North Warren Regional School District,658,-48,-0.06798866855524077,NA,NA
2022,2022-23,41,Warren,3675,North Warren Regional School District,620,-38,-0.05775075987841949,-343,-0.3561786085150571
2013,2013-14,41,Warren,3890,Oxford Twp,311,NA,NA,NA,NA
2014,2014-15,41,Warren,3890,Oxford Twp,306,-5,-0.01607717041800638,NA,NA
2015,2015-16,41,Warren,3890,Oxford Twp,308,2,0.0065359477124182774,NA,NA
2016,2016-17,41,Warren,3890,Oxford Twp,295,-13,-0.04220779220779225,NA,NA
2017,2017-18,41,Warren,3890,Oxford Twp,281,-14,-0.0474576271186441,NA,NA
2018,2018-19,41,Warren,3890,Oxford Twp,274,-7,-0.02491103202846978,NA,NA
2019,2019-20,41,Warren,3890,Oxford Twp,267,-7,-0.025547445255474477,NA,NA
2020,2020-21,41,Warren,3890,Oxford Township School District,250,-17,-0.06367041198501877,NA,NA
2021,2021-22,41,Warren,3890,Oxford Township School District,249,-1,-0.0040000000000000036,NA,NA
2022,2022-23,41,Warren,3890,Oxford Township School District,249,0,0,-62,-0.19935691318327975
2013,2013-14,41,Warren,4100,Phillipsburg Town,3681,NA,NA,NA,NA
2014,2014-15,41,Warren,4100,Phillipsburg Town,3721.5,40.5,0.011002444987775029,NA,NA
2015,2015-16,41,Warren,4100,Phillipsburg Town,3763,41.5,0.01115141743920467,NA,NA
2016,2016-17,41,Warren,4100,Phillipsburg Town,3799.5,36.5,0.009699707680042469,NA,NA
2017,2017-18,41,Warren,4100,Phillipsburg Town,3844,44.5,0.011712067377286584,NA,NA
2018,2018-19,41,Warren,4100,Phillipsburg Town,3815,-29,-0.007544224765868912,NA,NA
2019,2019-20,41,Warren,4100,Phillipsburg Town,3876,61,0.015989515072083904,NA,NA
2020,2020-21,41,Warren,4100,Phillipsburg School District,3852,-24,-0.006191950464396245,NA,NA
2021,2021-22,41,Warren,4100,Phillipsburg School District,3940.5,88.5,0.02297507788162001,NA,NA
2022,2022-23,41,Warren,4100,Phillipsburg School District,3962,21.5,0.005456160385737929,281,0.07633795164357515
2013,2013-14,41,Warren,4200,Pohatcong Twp,339,NA,NA,NA,NA
2014,2014-15,41,Warren,4200,Pohatcong Twp,321,-18,-0.053097345132743334,NA,NA
2015,2015-16,41,Warren,4200,Pohatcong Twp,304,-17,-0.052959501557632405,NA,NA
2016,2016-17,41,Warren,4200,Pohatcong Twp,298,-6,-0.019736842105263164,NA,NA
2017,2017-18,41,Warren,4200,Pohatcong Twp,316,18,0.06040268456375841,NA,NA
2018,2018-19,41,Warren,4200,Pohatcong Twp,302,-14,-0.044303797468354444,NA,NA
2019,2019-20,41,Warren,4200,Pohatcong Twp,305,3,0.009933774834437026,NA,NA
2020,2020-21,41,Warren,4200,Pohatcong Township School District,289,-16,-0.05245901639344264,NA,NA
2021,2021-22,41,Warren,4200,Pohatcong Township School District,301,12,0.04152249134948094,NA,NA
2022,2022-23,41,Warren,4200,Pohatcong Township School District,307,6,0.019933554817275656,-32,-0.0943952802359882
2013,2013-14,41,Warren,5450,Warren Co Special Service,38,NA,NA,NA,NA
2014,2014-15,41,Warren,5450,Warren Co Special Service,33,-5,-0.13157894736842102,NA,NA
2015,2015-16,41,Warren,5450,Warren Co Special Service,29,-4,-0.12121212121212122,NA,NA
2016,2016-17,41,Warren,5450,Warren Co Special Service,22,-7,-0.24137931034482762,NA,NA
2017,2017-18,41,Warren,5450,Warren Co Special Service,15,-7,-0.31818181818181823,NA,NA
2013,2013-14,41,Warren,5460,Warren County Vocational,444,NA,NA,NA,NA
2014,2014-15,41,Warren,5460,Warren County Vocational,484,40,0.09009009009009006,NA,NA
2015,2015-16,41,Warren,5460,Warren County Vocational,478,-6,-0.012396694214875992,NA,NA
2016,2016-17,41,Warren,5460,Warren County Vocational,456,-22,-0.046025104602510414,NA,NA
2017,2017-18,41,Warren,5460,Warren County Vocational,464.5,8.5,0.018640350877193068,NA,NA
2018,2018-19,41,Warren,5460,Warren County Vocational,466,1.5,0.0032292787944026013,NA,NA
2019,2019-20,41,Warren,5460,Warren County Vocational,455,-11,-0.023605150214592308,NA,NA
2020,2020-21,41,Warren,5460,Warren County Vocational Technical School,452,-3,-0.00659340659340657,NA,NA
2021,2021-22,41,Warren,5460,Warren County Vocational Technical School,440,-12,-0.026548672566371723,NA,NA
2022,2022-23,41,Warren,5460,Warren County Vocational Technical School,413,-27,-0.0613636363636364,-31,-0.06981981981981977
2013,2013-14,41,Warren,5465,Warren Hills Regional,1873,NA,NA,NA,NA
2014,2014-15,41,Warren,5465,Warren Hills Regional,1886,13,0.0069407367859049,NA,NA
2015,2015-16,41,Warren,5465,Warren Hills Regional,1882,-4,-0.0021208907741251393,NA,NA
2016,2016-17,41,Warren,5465,Warren Hills Regional,1868,-14,-0.007438894792773598,NA,NA
2017,2017-18,41,Warren,5465,Warren Hills Regional,1806,-62,-0.03319057815845827,NA,NA
2018,2018-19,41,Warren,5465,Warren Hills Regional,1747,-59,-0.03266888150609082,NA,NA
2019,2019-20,41,Warren,5465,Warren Hills Regional,1746,-1,-5.724098454493731e-4,NA,NA
2020,2020-21,41,Warren,5465,Warren Hills Regional School District,1721,-25,-0.014318442153493649,NA,NA
2021,2021-22,41,Warren,5465,Warren Hills Regional School District,1641,-80,-0.04648460197559556,NA,NA
2022,2022-23,41,Warren,5465,Warren Hills Regional School District,1535,-106,-0.06459475929311398,-338,-0.18045915643352906
2013,2013-14,41,Warren,5480,Washington Boro,544,NA,NA,NA,NA
2014,2014-15,41,Warren,5480,Washington Boro,563,19,0.03492647058823528,NA,NA
2015,2015-16,41,Warren,5480,Washington Boro,551,-12,-0.02131438721136769,NA,NA
2016,2016-17,41,Warren,5480,Washington Boro,513,-38,-0.06896551724137934,NA,NA
2017,2017-18,41,Warren,5480,Washington Boro,470,-43,-0.08382066276803124,NA,NA
2018,2018-19,41,Warren,5480,Washington Boro,481,11,0.023404255319148914,NA,NA
2019,2019-20,41,Warren,5480,Washington Boro,494,13,0.027027027027026973,NA,NA
2020,2020-21,41,Warren,5480,Washington Borough School District,513,19,0.03846153846153855,NA,NA
2021,2021-22,41,Warren,5480,Washington Borough School District,518,5,0.00974658869395717,NA,NA
2022,2022-23,41,Warren,5480,Washington Borough School District,554,36,0.06949806949806958,10,0.018382352941176405
2013,2013-14,41,Warren,5530,Washington Twp,541,NA,NA,NA,NA
2014,2014-15,41,Warren,5530,Washington Twp,517,-24,-0.044362292051756014,NA,NA
2015,2015-16,41,Warren,5530,Washington Twp,477,-40,-0.07736943907156668,NA,NA
2016,2016-17,41,Warren,5530,Washington Twp,470,-7,-0.014675052410901501,NA,NA
2017,2017-18,41,Warren,5530,Washington Twp,450,-20,-0.04255319148936165,NA,NA
2018,2018-19,41,Warren,5530,Washington Twp,421,-29,-0.06444444444444442,NA,NA
2019,2019-20,41,Warren,5530,Washington Twp,414,-7,-0.016627078384798155,NA,NA
2020,2020-21,41,Warren,5530,Washington Township School District,381,-33,-0.07971014492753625,NA,NA
2021,2021-22,41,Warren,5530,Washington Township School District,391,10,0.026246719160105014,NA,NA
2022,2022-23,41,Warren,5530,Washington Township School District,384,-7,-0.01790281329923271,-157,-0.2902033271719039
2013,2013-14,41,Warren,5780,White Twp,339,NA,NA,NA,NA
2014,2014-15,41,Warren,5780,White Twp,315,-24,-0.07079646017699115,NA,NA
2015,2015-16,41,Warren,5780,White Twp,286,-29,-0.09206349206349207,NA,NA
2016,2016-17,41,Warren,5780,White Twp,269,-17,-0.05944055944055948,NA,NA
2017,2017-18,41,Warren,5780,White Twp,268,-1,-0.0037174721189591198,NA,NA
2018,2018-19,41,Warren,5780,White Twp,267,-1,-0.003731343283582045,NA,NA
2019,2019-20,41,Warren,5780,White Twp,274,7,0.02621722846441954,NA,NA
2020,2020-21,41,Warren,5780,White Township Consolidated School District,239,-35,-0.12773722627737227,NA,NA
2021,2021-22,41,Warren,5780,White Township Consolidated School District,253,14,0.05857740585774063,NA,NA
2022,2022-23,41,Warren,5780,White Township Consolidated School District,265,12,0.04743083003952564,-74,-0.21828908554572268
2013,2013-14,80,Charters,6010,Academy Charter High School,204,NA,NA,NA,NA
2014,2014-15,80,Charters,6010,Academy Charter High School,195.5,-8.5,-0.04166666666666663,NA,NA
2015,2015-16,80,Charters,6010,Academy Charter High School,178.5,-17,-0.08695652173913049,NA,NA
2016,2016-17,80,Charters,6010,Academy Charter High School,172.5,-6,-0.03361344537815125,NA,NA
2017,2017-18,80,Charters,6010,Academy Charter High School,167,-5.5,-0.03188405797101446,NA,NA
2018,2018-19,80,Charters,6010,Academy Charter High School,187.5,20.5,0.1227544910179641,NA,NA
2019,2019-20,80,Charters,6010,Academy Charter High School,180,-7.5,-0.040000000000000036,NA,NA
2020,2020-21,80,Charters,6010,Academy Charter High School,156.5,-23.5,-0.13055555555555554,NA,NA
2021,2021-22,80,Charters,6010,Academy Charter High School,168.5,12,0.07667731629392982,NA,NA
2022,2022-23,80,Charters,6010,Academy Charter High School,180.5,12,0.07121661721068251,-23.5,-0.11519607843137258
2013,2013-14,80,Charters,6013,Bergen Arts And Sciences Cs,877,NA,NA,NA,NA
2014,2014-15,80,Charters,6013,Bergen Arts And Sciences Cs,959,82,0.09350057012542767,NA,NA
2015,2015-16,80,Charters,6013,Bergen Arts And Sciences Charter School,969,10,0.010427528675703845,NA,NA
2016,2016-17,80,Charters,6013,Bergen Arts And Sciences Charter School,1126,157,0.16202270381836947,NA,NA
2017,2017-18,80,Charters,6013,Bergen Arts And Sciences Charter School,1151,25,0.022202486678507993,NA,NA
2018,2018-19,80,Charters,6013,Bergen Arts And Sciences Charter School,1163,12,0.010425716768027726,NA,NA
2019,2019-20,80,Charters,6013,Bergen Arts And Sciences Charter School,1169,6,0.005159071367153878,NA,NA
2020,2020-21,80,Charters,6013,Bergen Arts And Science Charter School,1203,34,0.029084687767322537,NA,NA
2021,2021-22,80,Charters,6013,Bergen Arts And Science Charter School,1208,5,0.004156275976724855,NA,NA
2022,2022-23,80,Charters,6013,Bergen Arts And Science Charter School,1253,45,0.037251655629139124,376,0.4287343215507411
2013,2013-14,80,Charters,6017,Foundation Academy Cs,544,NA,NA,NA,NA
2014,2014-15,80,Charters,6017,Foundation Academy Cs,788,244,0.44852941176470584,NA,NA
2015,2015-16,80,Charters,6017,Foundation Academy Cs,908,120,0.15228426395939088,NA,NA
2016,2016-17,80,Charters,6017,Foundation Academy Cs,1003,95,0.10462555066079293,NA,NA
2017,2017-18,80,Charters,6017,Foundation Academy Cs,1036,33,0.032901296111665035,NA,NA
2018,2018-19,80,Charters,6017,Foundation Academy Cs,1050,14,0.013513513513513598,NA,NA
2019,2019-20,80,Charters,6017,Foundation Academy Cs,1086,36,0.03428571428571425,NA,NA
2020,2020-21,80,Charters,6017,Foundation Academy Charter School,1087,1,9.208103130755596e-4,NA,NA
2021,2021-22,80,Charters,6017,Foundation Academy Charter School,1070,-17,-0.015639374425022945,NA,NA
2022,2022-23,80,Charters,6017,Foundation Academy Charter School,1044,-26,-0.024299065420560706,500,0.9191176470588236
2013,2013-14,80,Charters,6018,Central Jersey College Prep Cs,306,NA,NA,NA,NA
2014,2014-15,80,Charters,6018,Central Jersey College Prep Cs,316,10,0.03267973856209161,NA,NA
2015,2015-16,80,Charters,6018,Central Jersey College Prep Charter School,420,104,0.3291139240506329,NA,NA
2016,2016-17,80,Charters,6018,Central Jersey College Prep Charter School,476,56,0.1333333333333333,NA,NA
2017,2017-18,80,Charters,6018,Central Jersey College Prep Charter School,598,122,0.25630252100840334,NA,NA
2018,2018-19,80,Charters,6018,Central Jersey College Prep Charter School,820,222,0.3712374581939799,NA,NA
2019,2019-20,80,Charters,6018,Central Jersey College Prep Charter School,1020,200,0.24390243902439024,NA,NA
2020,2020-21,80,Charters,6018,Central Jersey College Prep Charter School,1219,199,0.19509803921568625,NA,NA
2021,2021-22,80,Charters,6018,Central Jersey College Prep Charter School,1277,58,0.047579983593109,NA,NA
2022,2022-23,80,Charters,6018,Central Jersey College Prep Charter School,1288,11,0.008613938919342257,982,3.2091503267973858
2013,2013-14,80,Charters,6020,Pride Academy Charter School,264,NA,NA,NA,NA
2014,2014-15,80,Charters,6020,Pride Academy Charter School,264,0,0,NA,NA
2015,2015-16,80,Charters,6020,Pride Academy Charter School,288,24,0.09090909090909083,NA,NA
2016,2016-17,80,Charters,6020,Pride Academy Charter School,288,0,0,NA,NA
2017,2017-18,80,Charters,6020,Pride Academy Charter School,287,-1,-0.00347222222222221,NA,NA
2018,2018-19,80,Charters,6020,Pride Academy Charter School,288,1,0.0034843205574912606,NA,NA
2019,2019-20,80,Charters,6020,Pride Academy Charter School,286,-2,-0.00694444444444442,NA,NA
2020,2020-21,80,Charters,6020,Pride Academy Charter School District,300,14,0.04895104895104896,NA,NA
2021,2021-22,80,Charters,6020,Pride Academy Charter School District,299,-1,-0.0033333333333332993,NA,NA
2022,2022-23,80,Charters,6020,Pride Academy Charter School District,299,0,0,35,0.13257575757575757
2013,2013-14,80,Charters,6021,Community Charter School Of Paterso,699,NA,NA,NA,NA
2014,2014-15,80,Charters,6021,Community Charter School Of Paterso,810,111,0.15879828326180268,NA,NA
2015,2015-16,80,Charters,6021,Community Charter School Of Paterso,895,85,0.1049382716049383,NA,NA
2016,2016-17,80,Charters,6021,Community Charter School Of Paterso,892,-3,-0.003351955307262622,NA,NA
2017,2017-18,80,Charters,6021,Community Charter School Of Paterso,909,17,0.01905829596412567,NA,NA
